
# Surface 0 of 1 surfaces

# Curve title: "'potentialGrid.dat' using 1:2:3"
# Contour 0, label:       -4
-8.19655  5.30749 -3 
-8.1918  5.31789 -3 
-8.1869  5.32825 -3 
-8.18166  5.3385 -3 
-8.17587  5.3486 -3 
-8.16944  5.3585 -3 
-8.16289  5.36837 -3 
-8.15697  5.37842 -3 
-8.15242  5.38889 -3 
-8.15  5.39998 -3 
-8.15007  5.41179 -3 
-8.15138  5.42387 -3 
-8.15229  5.43564 -3 
-8.15117  5.44651 -3 
-8.14653  5.45596 -3 
-8.13858  5.46411 -3 
-8.12874  5.47153 -3 
-8.11844  5.47879 -3 
-8.1091  5.48646 -3 
-8.10214  5.49513 -3 
-8.09892  5.50532 -3 
-8.09909  5.51691 -3 
-8.10064  5.52904 -3 
-8.10145  5.54087 -3 
-8.09943  5.55152 -3 
-8.09338  5.56051 -3 
-8.08446  5.56831 -3 
-8.07415  5.57554 -3 
-8.06397  5.58282 -3 
-8.05542  5.59078 -3 
-8.04999  5.60004 -3 
-8.04858  5.61096 -3 
-8.04967  5.62291 -3 
-8.05115  5.63502 -3 
-8.05088  5.64641 -3 
-8.04692  5.65626 -3 
-8.03936  5.66461 -3 
-8.02965  5.67208 -3 
-8.01926  5.67927 -3 
-8.00967  5.6868 -3 
-8.00233  5.69528 -3 
-7.99866  5.70529 -3 
-7.99842  5.71673 -3 

-8.72153  3.6605 -3 
-8.71609  3.67072 -3 
-8.70986  3.68075 -3 
-8.70398  3.69086 -3 
-8.69958  3.70132 -3 
-8.69739  3.7123 -3 
-8.69704  3.72372 -3 
-8.69797  3.73544 -3 
-8.6996  3.74732 -3 
-8.70135  3.75923 -3 
-8.70267  3.77104 -3 
-8.70297  3.78261 -3 
-8.70168  3.79381 -3 
-8.69824  3.8045 -3 
-8.69285  3.81472 -3 
-8.68662  3.82475 -3 
-8.68068  3.83485 -3 
-8.6762  3.84529 -3 
-8.67425  3.85633 -3 
-8.67454  3.8679 -3 
-8.67564  3.87966 -3 
-8.67608  3.89126 -3 
-8.67438  3.90236 -3 
-8.66991  3.9128 -3 
-8.66381  3.92286 -3 
-8.65745  3.93286 -3 
-8.65218  3.94311 -3 
-8.64934  3.95394 -3 
-8.64916  3.9654 -3 
-8.65023  3.97715 -3 
-8.65102  3.98884 -3 
-8.64998  4.00009 -3 
-8.64608  4.01067 -3 
-8.64022  4.02079 -3 
-8.63379  4.03077 -3 
-8.62815  4.04093 -3 
-8.62468  4.05162 -3 
-8.62403  4.06296 -3 
-8.62497  4.07468 -3 
-8.62595  4.08641 -3 
-8.62542  4.09779 -3 
-8.62211  4.10851 -3 
-8.61655  4.11869 -3 
-8.61012  4.12867 -3 
-8.6042  4.13878 -3 
-8.60016  4.14932 -3 
-8.59898  4.16054 -3 
-8.59971  4.17221 -3 
-8.60081  4.18397 -3 
-8.60073  4.19545 -3 
-8.59804  4.20632 -3 
-8.59284  4.21659 -3 
-8.58649  4.22659 -3 
-8.58034  4.23664 -3 
-8.57578  4.24706 -3 
-8.574  4.25814 -3 
-8.57443  4.26974 -3 
-8.57557  4.28151 -3 
-8.57588  4.29308 -3 
-8.57388  4.30411 -3 
-8.56921  4.31451 -3 
-8.56307  4.32456 -3 
-8.55678  4.33457 -3 
-8.55166  4.34486 -3 
-8.54896  4.35572 -3 
-8.54866  4.36715 -3 
-8.54955  4.37886 -3 
-8.55033  4.39054 -3 
-8.54975  4.40191 -3 
-8.547  4.41276 -3 
-8.54242  4.42317 -3 
-8.53652  4.43328 -3 
-8.52982  4.4432 -3 
-8.52284  4.45305 -3 
-8.51604  4.46294 -3 
-8.50988  4.47299 -3 
-8.50478  4.48329 -3 
-8.50118  4.49394 -3 
-8.4995  4.50504 -3 
-8.4995  4.51654 -3 
-8.50023  4.52821 -3 
-8.50067  4.53981 -3 
-8.49983  4.55111 -3 
-8.49702  4.56195 -3 
-8.49252  4.57239 -3 
-8.48677  4.58253 -3 
-8.48023  4.59248 -3 
-8.47335  4.60236 -3 
-8.46657  4.61226 -3 
-8.46035  4.62229 -3 
-8.45514  4.63256 -3 
-8.4514  4.64317 -3 
-8.44955  4.65424 -3 
-8.44945  4.66571 -3 
-8.45016  4.67738 -3 
-8.45066  4.689 -3 
-8.44995  4.70033 -3 
-8.44729  4.7112 -3 
-8.4429  4.72166 -3 

-8.85001  2.5639 -3 
-8.85001  2.5754 -3 
-8.85001  2.58689 -3 
-8.85  2.59839 -3 
-8.84998  2.60989 -3 
-8.84996  2.62138 -3 
-8.84996  2.63288 -3 
-8.84998  2.64438 -3 
-8.85004  2.6559 -3 
-8.85012  2.66742 -3 
-8.85017  2.67893 -3 
-8.85013  2.69042 -3 
-8.84996  2.70188 -3 
-8.84967  2.71331 -3 
-8.84942  2.72475 -3 
-8.84942  2.73625 -3 
-8.84986  2.74785 -3 
-8.85084  2.75958 -3 
-8.85191  2.77133 -3 
-8.85231  2.78293 -3 
-8.85134  2.7942 -3 
-8.84827  2.80497 -3 
-8.84324  2.81528 -3 
-8.83722  2.82536 -3 
-8.83126  2.83545 -3 
-8.82639  2.8458 -3 
-8.82358  2.85664 -3 
-8.82281  2.86796 -3 
-8.82334  2.87958 -3 
-8.82437  2.89132 -3 
-8.82513  2.903 -3 
-8.82523  2.91453 -3 
-8.82497  2.92597 -3 
-8.82475  2.93741 -3 
-8.82495  2.94896 -3 
-8.82581  2.96066 -3 
-8.82681  2.97239 -3 
-8.82716  2.98398 -3 
-8.82611  2.99523 -3 
-8.82291  3.00597 -3 
-8.81779  3.01626 -3 
-8.81175  3.02634 -3 
-8.80583  3.03644 -3 
-8.80105  3.04681 -3 
-8.79836  3.05767 -3 
-8.79764  3.069 -3 
-8.7982  3.08064 -3 
-8.79932  3.0924 -3 
-8.80028  3.10413 -3 
-8.80071  3.11573 -3 
-8.80071  3.12722 -3 
-8.80042  3.13866 -3 
-8.8  3.15006 -3 
-8.79958  3.16146 -3 
-8.7993  3.17289 -3 
-8.79931  3.18439 -3 
-8.79973  3.19599 -3 
-8.80068  3.20771 -3 
-8.80176  3.21947 -3 
-8.8023  3.2311 -3 
-8.80159  3.24243 -3 
-8.79894  3.2533 -3 
-8.79425  3.26369 -3 
-8.78841  3.27381 -3 
-8.78239  3.28389 -3 
-8.77718  3.29416 -3 
-8.77372  3.30484 -3 
-8.77231  3.31601 -3 
-8.77243  3.32754 -3 
-8.77356  3.3393 -3 
-8.77517  3.35118 -3 
-8.77671  3.36305 -3 
-8.77766  3.37477 -3 
-8.77752  3.38624 -3 
-8.77575  3.39732 -3 
-8.77195  3.40792 -3 
-8.76658  3.41815 -3 
-8.76057  3.42823 -3 
-8.75486  3.43838 -3 
-8.75038  3.44882 -3 
-8.74788  3.45974 -3 
-8.7472  3.47107 -3 
-8.74781  3.48272 -3 
-8.74923  3.49455 -3 
-8.75093  3.50645 -3 
-8.75237  3.51829 -3 
-8.75296  3.52993 -3 
-8.75212  3.54123 -3 
-8.74926  3.55206 -3 
-8.74428  3.56238 -3 
-8.73816  3.57243 -3 
-8.73206  3.58249 -3 
-8.7271  3.59282 -3 
-8.72442  3.60369 -3 
-8.72421  3.61514 -3 
-8.72517  3.62686 -3 
-8.72591  3.63854 -3 
-8.72503  3.64983 -3 
-8.72153  3.6605 -3 

-8.85009  1.44874 -3 
-8.84949  1.46038 -3 
-8.84939  1.4719 -3 
-8.84958  1.48336 -3 
-8.84988  1.49479 -3 
-8.8501  1.50623 -3 
-8.85017  1.51772 -3 
-8.85014  1.52922 -3 
-8.85006  1.54074 -3 
-8.84999  1.55226 -3 
-8.84996  1.56376 -3 
-8.84996  1.57526 -3 
-8.84998  1.58676 -3 
-8.85  1.59825 -3 
-8.85001  1.60975 -3 
-8.85001  1.62125 -3 
-8.85001  1.63275 -3 
-8.85  1.64425 -3 
-8.85  1.65575 -3 
-8.85  1.66725 -3 
-8.85  1.67875 -3 
-8.85  1.69025 -3 
-8.85  1.70175 -3 
-8.85  1.71324 -3 
-8.85  1.72474 -3 
-8.85  1.73624 -3 
-8.85  1.74774 -3 
-8.85  1.75924 -3 
-8.84999  1.77074 -3 
-8.84999  1.78224 -3 
-8.84999  1.79374 -3 
-8.85001  1.80524 -3 
-8.85003  1.81673 -3 
-8.85004  1.82823 -3 
-8.85004  1.83973 -3 
-8.84999  1.85124 -3 
-8.84991  1.86276 -3 
-8.84985  1.87427 -3 
-8.84984  1.88577 -3 
-8.84995  1.89725 -3 
-8.85021  1.90869 -3 
-8.8505  1.92012 -3 
-8.85063  1.93159 -3 
-8.85039  1.94314 -3 
-8.8496  1.95482 -3 
-8.84846  1.96658 -3 
-8.84769  1.97825 -3 
-8.84803  1.98968 -3 
-8.85021  2.00068 -3 
-8.85461  2.01118 -3 
-8.86041  2.02135 -3 
-8.86654  2.03141 -3 
-8.87194  2.04161 -3 
-8.87553  2.05217 -3 
-8.87682  2.06323 -3 
-8.87655  2.07468 -3 
-8.87564  2.0864 -3 
-8.87501  2.09826 -3 
-8.87539  2.11015 -3 
-8.87631  2.12192 -3 
-8.87686  2.13346 -3 
-8.87612  2.14465 -3 
-8.87322  2.15535 -3 
-8.86824  2.16563 -3 
-8.86221  2.17572 -3 
-8.8562  2.18583 -3 
-8.85128  2.19621 -3 
-8.84844  2.20706 -3 
-8.84764  2.21838 -3 
-8.84817  2.23 -3 
-8.84927  2.24175 -3 
-8.85022  2.25346 -3 
-8.85061  2.26505 -3 
-8.85057  2.27654 -3 
-8.8503  2.28798 -3 
-8.85001  2.29941 -3 
-8.84986  2.31088 -3 
-8.84983  2.32237 -3 
-8.84989  2.33388 -3 
-8.84997  2.3454 -3 
-8.85003  2.35691 -3 
-8.85005  2.36841 -3 
-8.85004  2.37991 -3 
-8.85001  2.39141 -3 
-8.85  2.4029 -3 
-8.84999  2.4144 -3 
-8.84999  2.4259 -3 
-8.84999  2.4374 -3 
-8.85  2.4489 -3 
-8.85  2.4604 -3 
-8.85  2.4719 -3 
-8.85  2.4834 -3 
-8.85  2.4949 -3 
-8.85  2.5064 -3 
-8.85  2.5179 -3 
-8.85  2.52939 -3 
-8.85  2.54089 -3 
-8.85  2.55239 -3 
-8.85001  2.5639 -3 

-8.7018  0.35681 -3 
-8.70298  0.36803 -3 
-8.70261  0.379617 -3 
-8.70126  0.391435 -3 
-8.6995  0.40335 -3 
-8.69789  0.415228 -3 
-8.69702  0.426932 -3 
-8.69746  0.43833 -3 
-8.69976  0.449284 -3 
-8.70429  0.459716 -3 
-8.71023  0.469813 -3 
-8.71645  0.479844 -3 
-8.7218  0.49008 -3 
-8.72515  0.500789 -3 
-8.72588  0.512116 -3 
-8.72506  0.523809 -3 
-8.72412  0.535529 -3 
-8.72448  0.546944 -3 
-8.7274  0.557755 -3 
-8.73255  0.568037 -3 
-8.73875  0.578072 -3 
-8.74481  0.588142 -3 
-8.74952  0.598529 -3 
-8.75191  0.609465 -3 
-8.7523  0.620871 -3 
-8.75153  0.632553 -3 
-8.75042  0.644315 -3 
-8.74976  0.655969 -3 
-8.74977  0.667468 -3 
-8.75005  0.678899 -3 
-8.75023  0.690357 -3 
-8.74989  0.701936 -3 
-8.74895  0.713657 -3 
-8.74806  0.725367 -3 
-8.74799  0.736884 -3 
-8.7495  0.748027 -3 
-8.7532  0.758653 -3 
-8.75857  0.768883 -3 
-8.76464  0.778951 -3 
-8.77039  0.789091 -3 
-8.77485  0.799538 -3 
-8.77724  0.810473 -3 
-8.77782  0.821837 -3 
-8.77711  0.833504 -3 
-8.77565  0.845346 -3 
-8.774  0.857237 -3 
-8.77266  0.86905 -3 
-8.77219  0.880661 -3 
-8.77311  0.891943 -3 
-8.77595  0.902772 -3 
-8.78075  0.913139 -3 
-8.78663  0.92325 -3 
-8.79262  0.933335 -3 
-8.79775  0.943625 -3 
-8.80104  0.954346 -3 
-8.80225  0.96556 -3 
-8.80201  0.977117 -3 
-8.80101  0.988852 -3 
-8.79996  1.0006 -3 
-8.79938  1.01223 -3 
-8.79927  1.02376 -3 
-8.79948  1.03521 -3 
-8.79987  1.04662 -3 
-8.80031  1.05801 -3 
-8.80065  1.06943 -3 
-8.80075  1.08091 -3 
-8.80046  1.09248 -3 
-8.79965  1.10417 -3 
-8.7985  1.11594 -3 
-8.79771  1.12762 -3 
-8.79798  1.13906 -3 
-8.80002  1.15008 -3 
-8.80427  1.16057 -3 
-8.80996  1.17073 -3 
-8.81608  1.18078 -3 
-8.82157  1.19099 -3 
-8.82542  1.20158 -3 
-8.82704  1.21269 -3 
-8.82701  1.2242 -3 
-8.82612  1.23591 -3 
-8.82514  1.24764 -3 
-8.82475  1.25923 -3 
-8.82489  1.2707 -3 
-8.82518  1.28213 -3 
-8.82522  1.29362 -3 
-8.82465  1.30525 -3 
-8.82362  1.317 -3 
-8.82287  1.32867 -3 
-8.82318  1.3401 -3 
-8.82532  1.35109 -3 
-8.82968  1.36156 -3 
-8.83543  1.3717 -3 
-8.84154  1.38176 -3 
-8.84697  1.39198 -3 
-8.85068  1.4026 -3 
-8.8522  1.41374 -3 
-8.85212  1.42526 -3 
-8.85118  1.43698 -3 
-8.85009  1.44874 -3 

-8.42213 -0.704106 -3 
-8.42903 -0.694236 -3 
-8.43567 -0.684304 -3 
-8.44159 -0.674204 -3 
-8.44635 -0.663827 -3 
-8.44948 -0.653066 -3 
-8.45063 -0.641838 -3 
-8.45031 -0.630264 -3 
-8.44955 -0.618585 -3 
-8.44937 -0.607043 -3 
-8.45077 -0.595874 -3 
-8.45416 -0.585174 -3 
-8.45911 -0.574844 -3 
-8.46513 -0.564765 -3 
-8.47173 -0.554824 -3 
-8.47842 -0.544904 -3 
-8.48481 -0.534913 -3 
-8.49058 -0.524777 -3 
-8.49544 -0.514424 -3 
-8.49908 -0.503784 -3 
-8.50122 -0.49279 -3 
-8.50198 -0.481469 -3 
-8.50172 -0.469908 -3 
-8.50081 -0.458196 -3 
-8.49964 -0.446419 -3 
-8.49857 -0.434668 -3 
-8.498 -0.423033 -3 
-8.49831 -0.411608 -3 
-8.49989 -0.400483 -3 
-8.50303 -0.389724 -3 
-8.50752 -0.379284 -3 
-8.51301 -0.36908 -3 
-8.51916 -0.359032 -3 
-8.52561 -0.349057 -3 
-8.53204 -0.339075 -3 
-8.53809 -0.329003 -3 
-8.54341 -0.318761 -3 
-8.54767 -0.308267 -3 
-8.55052 -0.29744 -3 
-8.55184 -0.286252 -3 
-8.55196 -0.274781 -3 
-8.55126 -0.263118 -3 
-8.55014 -0.251353 -3 
-8.54897 -0.239577 -3 
-8.54814 -0.227882 -3 
-8.54804 -0.216359 -3 
-8.54905 -0.205098 -3 
-8.55154 -0.194186 -3 
-8.5555 -0.183623 -3 
-8.56061 -0.17333 -3 
-8.56653 -0.163226 -3 
-8.5729 -0.15323 -3 
-8.57938 -0.143261 -3 
-8.58562 -0.133236 -3 
-8.59129 -0.123075 -3 
-8.59604 -0.112697 -3 
-8.59952 -0.102019 -3 
-8.60146 -0.0909769 -3 
-8.60203 -0.0796133 -3 
-8.60163 -0.0680193 -3 
-8.60064 -0.0562856 -3 
-8.59944 -0.0445031 -3 
-8.59842 -0.032763 -3 
-8.59797 -0.0211564 -3 
-8.59846 -0.00977463 -3 
-8.6003  0.00129112 -3 
-8.60369  0.0119899 -3 
-8.60837  0.0223843 -3 
-8.61399  0.0325566 -3 
-8.62021  0.0425891 -3 
-8.62666  0.0525641 -3 
-8.63302  0.0625625 -3 
-8.63895  0.0726624 -3 
-8.64412  0.0829415 -3 
-8.6482  0.0934775 -3 
-8.65087  0.104347 -3 
-8.65207  0.115562 -3 
-8.6521  0.127054 -3 
-8.65128  0.138747 -3 
-8.64993  0.150567 -3 
-8.64842  0.162422 -3 
-8.64734  0.174175 -3 
-8.64735  0.185674 -3 
-8.64906  0.19677 -3 
-8.65301  0.207335 -3 
-8.65869  0.217493 -3 
-8.66495  0.227515 -3 
-8.67064  0.237672 -3 
-8.6746  0.248236 -3 
-8.67593  0.259422 -3 
-8.67538  0.271052 -3 
-8.67435  0.282795 -3 
-8.67424  0.294318 -3 
-8.67643  0.305302 -3 
-8.68105  0.31571 -3 
-8.68703  0.325798 -3 
-8.69323  0.335834 -3 
-8.6985  0.346087 -3 
-8.7018  0.35681 -3 

-8.0539 -1.73518 -3 
-8.05872 -1.7248 -3 
-8.06473 -1.71472 -3 
-8.0715 -1.70484 -3 
-8.0786 -1.69508 -3 
-8.08551 -1.68529 -3 
-8.09169 -1.67531 -3 
-8.09654 -1.66496 -3 
-8.09951 -1.65405 -3 
-8.10011 -1.64245 -3 
-8.09905 -1.63042 -3 
-8.09788 -1.6185 -3 
-8.09813 -1.60724 -3 
-8.10134 -1.59718 -3 
-8.10807 -1.5885 -3 
-8.11715 -1.58074 -3 
-8.12726 -1.57338 -3 
-8.13707 -1.56591 -3 
-8.14527 -1.55781 -3 
-8.15054 -1.54855 -3 
-8.15226 -1.5379 -3 
-8.15169 -1.52628 -3 
-8.15037 -1.51424 -3 
-8.14987 -1.50233 -3 
-8.15154 -1.49105 -3 
-8.15542 -1.48041 -3 
-8.16093 -1.47024 -3 
-8.1675 -1.46037 -3 
-8.17455 -1.45061 -3 
-8.18154 -1.44081 -3 
-8.188 -1.43084 -3 
-8.19353 -1.42064 -3 
-8.19771 -1.4101 -3 
-8.20011 -1.39915 -3 
-8.20062 -1.38776 -3 
-8.20005 -1.37613 -3 
-8.19939 -1.36448 -3 
-8.19964 -1.35304 -3 
-8.20172 -1.34204 -3 
-8.20564 -1.33147 -3 
-8.21098 -1.32123 -3 
-8.21727 -1.31121 -3 
-8.22408 -1.30132 -3 
-8.23095 -1.29144 -3 
-8.23742 -1.28147 -3 
-8.24306 -1.2713 -3 
-8.24741 -1.26083 -3 
-8.25001 -1.24994 -3 
-8.25066 -1.2386 -3 
-8.25013 -1.22697 -3 
-8.24944 -1.21531 -3 
-8.24958 -1.20384 -3 
-8.2515 -1.1928 -3 
-8.2553 -1.18219 -3 
-8.26055 -1.17194 -3 
-8.2668 -1.16191 -3 
-8.27359 -1.15201 -3 
-8.28047 -1.14214 -3 
-8.28699 -1.13218 -3 
-8.2927 -1.12203 -3 
-8.29715 -1.11158 -3 
-8.29989 -1.10073 -3 
-8.30066 -1.08941 -3 
-8.30019 -1.0778 -3 
-8.29947 -1.06613 -3 
-8.29952 -1.05464 -3 
-8.30129 -1.04356 -3 
-8.30498 -1.03293 -3 
-8.31015 -1.02265 -3 
-8.31634 -1.01261 -3 
-8.3231 -1.00271 -3 
-8.32999 -0.992838 -3 
-8.33655 -0.982888 -3 
-8.34234 -0.972754 -3 
-8.34689 -0.962329 -3 
-8.34976 -0.951508 -3 
-8.35066 -0.940221 -3 
-8.35024 -0.928622 -3 
-8.34951 -0.91695 -3 
-8.34947 -0.905441 -3 
-8.3511 -0.894327 -3 
-8.35467 -0.88367 -3 
-8.35974 -0.873368 -3 
-8.36587 -0.863317 -3 
-8.37261 -0.853408 -3 
-8.37951 -0.843537 -3 
-8.38611 -0.833595 -3 
-8.39196 -0.823478 -3 
-8.39662 -0.813078 -3 
-8.39963 -0.802288 -3 
-8.40065 -0.791032 -3 
-8.40029 -0.779447 -3 
-8.39955 -0.767772 -3 
-8.39943 -0.756244 -3 
-8.40092 -0.745097 -3 
-8.40436 -0.734409 -3 
-8.40934 -0.724086 -3 
-8.41541 -0.71402 -3 
-8.42213 -0.704106 -3 

-7.65211 -2.74108 -3 
-7.65199 -2.72968 -3 
-7.65066 -2.71768 -3 
-7.64978 -2.70566 -3 
-7.65092 -2.69419 -3 
-7.6545 -2.68344 -3 
-7.65982 -2.67321 -3 
-7.66616 -2.66328 -3 
-7.67278 -2.65343 -3 
-7.67897 -2.64346 -3 
-7.68456 -2.6333 -3 
-7.68966 -2.62301 -3 
-7.69445 -2.61262 -3 
-7.69905 -2.60217 -3 
-7.70363 -2.59172 -3 
-7.70832 -2.5813 -3 
-7.71327 -2.57096 -3 
-7.71864 -2.56074 -3 
-7.72457 -2.55069 -3 
-7.73108 -2.54081 -3 
-7.73762 -2.53093 -3 
-7.74346 -2.52085 -3 
-7.74785 -2.51035 -3 
-7.75007 -2.4992 -3 
-7.74985 -2.48735 -3 
-7.74852 -2.47527 -3 
-7.7477 -2.46355 -3 
-7.74903 -2.45276 -3 
-7.75394 -2.44341 -3 
-7.76206 -2.43532 -3 
-7.77196 -2.42792 -3 
-7.78223 -2.42065 -3 
-7.79146 -2.41293 -3 
-7.79821 -2.40419 -3 
-7.8012 -2.3939 -3 
-7.80091 -2.38229 -3 
-7.79939 -2.37016 -3 
-7.79867 -2.35838 -3 
-7.80084 -2.34776 -3 
-7.80689 -2.33874 -3 
-7.81571 -2.33084 -3 
-7.82586 -2.32352 -3 
-7.83595 -2.31619 -3 
-7.84457 -2.3083 -3 
-7.8503 -2.29927 -3 
-7.85236 -2.28876 -3 
-7.85192 -2.27721 -3 
-7.85056 -2.26516 -3 
-7.84987 -2.25318 -3 
-7.85127 -2.24179 -3 
-7.85494 -2.23107 -3 
-7.86032 -2.22085 -3 
-7.86686 -2.21098 -3 
-7.87402 -2.20129 -3 
-7.88125 -2.19162 -3 
-7.888 -2.18181 -3 
-7.89374 -2.17169 -3 
-7.89792 -2.16113 -3 
-7.9 -2.14994 -3 
-7.8998 -2.13811 -3 
-7.89852 -2.12605 -3 
-7.89769 -2.11431 -3 
-7.89886 -2.10344 -3 
-7.90344 -2.09391 -3 
-7.91119 -2.08563 -3 
-7.92082 -2.07808 -3 
-7.93098 -2.07075 -3 
-7.94036 -2.0631 -3 
-7.94761 -2.05463 -3 
-7.95148 -2.04484 -3 
-7.95212 -2.03375 -3 
-7.95106 -2.02191 -3 
-7.94989 -2.00987 -3 
-7.95022 -1.99818 -3 
-7.95303 -1.98722 -3 
-7.95783 -1.97683 -3 
-7.96388 -1.96681 -3 
-7.97046 -1.95695 -3 
-7.97684 -1.94702 -3 
-7.9826 -1.93691 -3 
-7.98784 -1.92665 -3 
-7.99273 -1.91629 -3 
-7.9974 -1.90587 -3 
-8.00202 -1.89545 -3 
-8.00673 -1.88505 -3 
-8.01163 -1.87471 -3 
-8.01683 -1.86444 -3 
-8.02246 -1.85428 -3 
-8.02859 -1.84423 -3 
-8.03495 -1.83423 -3 
-8.04093 -1.82414 -3 
-8.04595 -1.81383 -3 
-8.04939 -1.80314 -3 
-8.05076 -1.79197 -3 
-8.05053 -1.78042 -3 
-8.04975 -1.76874 -3 
-8.04946 -1.75717 -3 
-8.05069 -1.74594 -3 
-8.0539 -1.73518 -3 

-7.16918 -3.7089 -3 
-7.17562 -3.699 -3 
-7.18143 -3.68891 -3 
-7.18669 -3.67866 -3 
-7.19159 -3.6683 -3 
-7.19635 -3.6579 -3 
-7.20117 -3.64752 -3 
-7.20615 -3.63719 -3 
-7.21128 -3.6269 -3 
-7.2165 -3.61664 -3 
-7.22174 -3.60638 -3 
-7.22697 -3.59612 -3 
-7.23215 -3.58585 -3 
-7.23729 -3.57556 -3 
-7.24241 -3.56527 -3 
-7.24753 -3.55498 -3 
-7.25265 -3.54468 -3 
-7.25778 -3.5344 -3 
-7.26292 -3.52411 -3 
-7.26807 -3.51383 -3 
-7.27322 -3.50354 -3 
-7.27838 -3.49326 -3 
-7.28353 -3.48298 -3 
-7.28868 -3.4727 -3 
-7.29382 -3.46241 -3 
-7.29895 -3.45212 -3 
-7.30406 -3.44183 -3 
-7.30918 -3.43153 -3 
-7.3143 -3.42124 -3 
-7.31946 -3.41096 -3 
-7.32465 -3.40069 -3 
-7.32989 -3.39043 -3 
-7.33513 -3.38018 -3 
-7.34032 -3.36991 -3 
-7.34541 -3.35961 -3 
-7.35035 -3.34926 -3 
-7.35512 -3.33886 -3 
-7.35991 -3.32847 -3 
-7.3649 -3.31814 -3 
-7.37031 -3.30794 -3 
-7.37632 -3.29791 -3 
-7.38288 -3.28804 -3 
-7.38929 -3.27813 -3 
-7.39482 -3.26796 -3 
-7.39871 -3.25731 -3 
-7.40022 -3.24595 -3 
-7.39953 -3.23398 -3 
-7.39817 -3.22194 -3 
-7.39778 -3.21042 -3 
-7.4 -3.19999 -3 
-7.40596 -3.19106 -3 
-7.41473 -3.18323 -3 
-7.42489 -3.17593 -3 
-7.43502 -3.16859 -3 
-7.44369 -3.16064 -3 
-7.44948 -3.15149 -3 
-7.45131 -3.14073 -3 
-7.45041 -3.12885 -3 
-7.44888 -3.11673 -3 
-7.44883 -3.10522 -3 
-7.45227 -3.09515 -3 
-7.45951 -3.08666 -3 
-7.46909 -3.07913 -3 
-7.47953 -3.07195 -3 
-7.48931 -3.0645 -3 
-7.49693 -3.05615 -3 
-7.50091 -3.0463 -3 
-7.50118 -3.03491 -3 
-7.49969 -3.0228 -3 
-7.49859 -3.01084 -3 
-7.50002 -2.99993 -3 
-7.50549 -2.9907 -3 
-7.51408 -2.98276 -3 
-7.52428 -2.97549 -3 
-7.53459 -2.96826 -3 
-7.54349 -2.96044 -3 
-7.54947 -2.95142 -3 
-7.55141 -2.94072 -3 
-7.55053 -2.92886 -3 
-7.54897 -2.91672 -3 
-7.54887 -2.90518 -3 
-7.55228 -2.89509 -3 
-7.55949 -2.88657 -3 
-7.56906 -2.87903 -3 
-7.5795 -2.87186 -3 
-7.58929 -2.86441 -3 
-7.59693 -2.85608 -3 
-7.60095 -2.84625 -3 
-7.60126 -2.83489 -3 
-7.59981 -2.8228 -3 
-7.5987 -2.81084 -3 
-7.60004 -2.79988 -3 
-7.60532 -2.79052 -3 
-7.61368 -2.78244 -3 
-7.62369 -2.77505 -3 
-7.63393 -2.76778 -3 
-7.64298 -2.76006 -3 
-7.6494 -2.75131 -3 
-7.65211 -2.74108 -3 

-6.70189 -4.64577 -3 
-6.70889 -4.63716 -3 
-6.71836 -4.62959 -3 
-6.72879 -4.62241 -3 
-6.73868 -4.61501 -3 
-6.74651 -4.60675 -3 
-6.75078 -4.59702 -3 
-6.75124 -4.58571 -3 
-6.74981 -4.57362 -3 
-6.74862 -4.56163 -3 
-6.7498 -4.55062 -3 
-6.755 -4.54127 -3 
-6.76343 -4.53326 -3 
-6.77358 -4.52597 -3 
-6.78393 -4.51876 -3 
-6.79297 -4.511 -3 
-6.79919 -4.50208 -3 
-6.80139 -4.49149 -3 
-6.80063 -4.47967 -3 
-6.79905 -4.46752 -3 
-6.79878 -4.45591 -3 
-6.80192 -4.44571 -3 
-6.80893 -4.43712 -3 
-6.81841 -4.42955 -3 
-6.82885 -4.42237 -3 
-6.83873 -4.41496 -3 
-6.84655 -4.4067 -3 
-6.8508 -4.39696 -3 
-6.85124 -4.38565 -3 
-6.8498 -4.37355 -3 
-6.84861 -4.36156 -3 
-6.84982 -4.35056 -3 
-6.85504 -4.34122 -3 
-6.86349 -4.33322 -3 
-6.87364 -4.32593 -3 
-6.88398 -4.31871 -3 
-6.89301 -4.31095 -3 
-6.89922 -4.30202 -3 
-6.90139 -4.29142 -3 
-6.90062 -4.27961 -3 
-6.89904 -4.26745 -3 
-6.89879 -4.25585 -3 
-6.90195 -4.24566 -3 
-6.90898 -4.23707 -3 
-6.91847 -4.2295 -3 
-6.92891 -4.22233 -3 
-6.93878 -4.21492 -3 
-6.94658 -4.20665 -3 
-6.95081 -4.1969 -3 
-6.95124 -4.18558 -3 
-6.94979 -4.17348 -3 
-6.94861 -4.16149 -3 
-6.94984 -4.1505 -3 
-6.95508 -4.14118 -3 
-6.96354 -4.13318 -3 
-6.9737 -4.12589 -3 
-6.98404 -4.11867 -3 
-6.99306 -4.11091 -3 
-6.99924 -4.10197 -3 
-7.00139 -4.09136 -3 
-7.00061 -4.07954 -3 
-6.99903 -4.06739 -3 
-6.9988 -4.05579 -3 
-7.00198 -4.04561 -3 
-7.00903 -4.03703 -3 
-7.01853 -4.02946 -3 
-7.02896 -4.02229 -3 
