
# Surface 0 of 1 surfaces

# Curve title: "'contourTest.dat' using 1:2:3"
# Contour 0, label:        3
 1.13177  0.217433  1.5 
 1.1255  0.232294  1.5 
 1.11918  0.247132  1.5 
 1.11276  0.261923  1.5 
 1.10618  0.276645  1.5 
 1.0994  0.291275  1.5 
 1.09245  0.305827  1.5 
 1.08548  0.32037  1.5 
 1.07851  0.334913  1.5 
 1.07156  0.349461  1.5 
 1.06462  0.364017  1.5 
 1.0577  0.378586  1.5 
 1.05082  0.393172  1.5 
 1.04398  0.407778  1.5 
 1.03717  0.422398  1.5 
 1.03035  0.437016  1.5 
 1.0235  0.451617  1.5 
 1.01658  0.466186  1.5 
 1.00957  0.480706  1.5 
 1.00243  0.495161  1.5 
 0.99514  0.509539  1.5 
 0.98771  0.523847  1.5 
 0.980182  0.538105  1.5 
 0.972597  0.552337  1.5 
 0.964998  0.566562  1.5 
 0.957426  0.580804  1.5 
 0.949922  0.595084  1.5 
 0.942523  0.60942  1.5 
 0.935199  0.623795  1.5 
 0.927877  0.638171  1.5 
 0.920485  0.652506  1.5 
 0.912948  0.666761  1.5 
 0.905194  0.680895  1.5 
 0.897151  0.694869  1.5 
 0.888932  0.708744  1.5 
 0.880701  0.722611  1.5 
 0.872473  0.736479  1.5 
 0.86426  0.750355  1.5 
 0.856074  0.764248  1.5 
 0.847927  0.778166  1.5 
 0.839832  0.792115  1.5 
 0.831799  0.806104  1.5 
 0.823791  0.820109  1.5 
 0.815714  0.834071  1.5 
 0.807472  0.84793  1.5 
 0.798968  0.861624  1.5 
 0.790159  0.875128  1.5 
 0.781151  0.888507  1.5 
 0.77208  0.901845  1.5 
 0.763043  0.915204  1.5 
 0.754048  0.928589  1.5 
 0.745089  0.941997  1.5 
 0.736158  0.955422  1.5 
 0.727248  0.968862  1.5 
 0.718352  0.982312  1.5 
 0.709462  0.995768  1.5 
 0.70054  1.0092  1.5 
 0.691301  1.02241  1.5 
 0.681706  1.03535  1.5 
 0.671852  1.04811  1.5 
 0.661834  1.06076  1.5 
 0.651749  1.07336  1.5 
 0.641692  1.08598  1.5 
 0.63176  1.09871  1.5 
 0.62201  1.11157  1.5 
 0.612281  1.12444  1.5 
 0.602343  1.13713  1.5 
 0.591991  1.14946  1.5 
 0.58126  1.16148  1.5 
 0.570296  1.17331  1.5 
 0.559249  1.18507  1.5 
 0.548266  1.19691  1.5 
 0.537473  1.20893  1.5 
 0.526796  1.22104  1.5 
 0.516053  1.23307  1.5 
 0.505062  1.24485  1.5 
 0.49365  1.25619  1.5 
 0.481822  1.26713  1.5 
 0.469736  1.2778  1.5 
 0.457557  1.2884  1.5 
 0.445449  1.2991  1.5 
 0.43353  1.31  1.5 
 0.42168  1.32096  1.5 
 0.409702  1.33174  1.5 
 0.397399  1.34212  1.5 
 0.384664  1.35195  1.5 

 1.72305 -1.47072  1.5 
 1.71862 -1.45522  1.5 
 1.71419 -1.43971  1.5 
 1.70976 -1.4242  1.5 
 1.70533 -1.4087  1.5 
 1.70091 -1.39319  1.5 
 1.69642 -1.3777  1.5 
 1.69182 -1.36224  1.5 
 1.68714 -1.34681  1.5 
 1.68241 -1.3314  1.5 
 1.67765 -1.31599  1.5 
 1.6729 -1.30057  1.5 
 1.66818 -1.28515  1.5 
 1.66349 -1.26972  1.5 
 1.65882 -1.25429  1.5 
 1.65415 -1.23885  1.5 
 1.6495 -1.22341  1.5 
 1.64484 -1.20798  1.5 
 1.64016 -1.19254  1.5 
 1.63548 -1.17711  1.5 
 1.63079 -1.16168  1.5 
 1.6261 -1.14625  1.5 
 1.62142 -1.13082  1.5 
 1.61675 -1.11538  1.5 
 1.6121 -1.09994  1.5 
 1.60747 -1.0845  1.5 
 1.60279 -1.06906  1.5 
 1.59802 -1.05366  1.5 
 1.59312 -1.0383  1.5 
 1.58815 -1.02296  1.5 
 1.58314 -1.00763  1.5 
 1.57814 -0.992295  1.5 
 1.57316 -0.976955  1.5 
 1.56821 -0.961608  1.5 
 1.56327 -0.946257  1.5 
 1.55833 -0.930905  1.5 
 1.5534 -0.915553  1.5 
 1.54845 -0.900203  1.5 
 1.5435 -0.884858  1.5 
 1.53853 -0.869516  1.5 
 1.53356 -0.854174  1.5 
 1.5286 -0.83883  1.5 
 1.52365 -0.823481  1.5 
 1.51873 -0.808126  1.5 
 1.51382 -0.792762  1.5 
 1.50892 -0.777397  1.5 
 1.50397 -0.76205  1.5 
 1.49891 -0.746741  1.5 
 1.49371 -0.731475  1.5 
 1.48843 -0.716239  1.5 
 1.48311 -0.701013  1.5 
 1.47782 -0.685781  1.5 
 1.47254 -0.67054  1.5 
 1.46729 -0.655294  1.5 
 1.46205 -0.640044  1.5 
 1.45681 -0.624793  1.5 
 1.45156 -0.609543  1.5 
 1.44631 -0.594298  1.5 
 1.44104 -0.579056  1.5 
 1.43577 -0.563816  1.5 
 1.4305 -0.548576  1.5 
 1.42523 -0.533333  1.5 
 1.41999 -0.518085  1.5 
 1.41476 -0.502828  1.5 
 1.40955 -0.487565  1.5 
 1.40432 -0.472313  1.5 
 1.39897 -0.4571  1.5 
 1.39347 -0.441942  1.5 
 1.38786 -0.426823  1.5 
 1.38219 -0.411725  1.5 
 1.37651 -0.396628  1.5 
 1.37087 -0.381521  1.5 
 1.36525 -0.366404  1.5 
 1.35966 -0.35128  1.5 
 1.35408 -0.336151  1.5 
 1.3485 -0.321021  1.5 
 1.34292 -0.305891  1.5 
 1.33733 -0.290765  1.5 
 1.33173 -0.275643  1.5 
 1.32612 -0.260523  1.5 
 1.32051 -0.245403  1.5 
 1.31491 -0.230283  1.5 
 1.30931 -0.21516  1.5 
 1.30372 -0.200033  1.5 
 1.29809 -0.18492  1.5 
 1.2923 -0.169869  1.5 
 1.28637 -0.154873  1.5 
 1.28034 -0.139917  1.5 
 1.27425 -0.124985  1.5 
 1.26812 -0.110064  1.5 
 1.26201 -0.0951378  1.5 
 1.25594 -0.0801983  1.5 
 1.2499 -0.065245  1.5 
 1.2439 -0.0502781  1.5 
 1.23793 -0.0352982  1.5 
 1.23199 -0.0203057  1.5 
 1.22608 -0.00530092  1.5 
 1.22019  0.00971459  1.5 
 1.2143  0.0247258  1.5 

 2.12093 -3  1.5 
 2.11741 -2.98426  1.5 
 2.11383 -2.96854  1.5 
 2.1102 -2.95283  1.5 
 2.10651 -2.93713  1.5 
 2.10277 -2.92144  1.5 
 2.09897 -2.90577  1.5 
 2.09514 -2.8901  1.5 
 2.09132 -2.87444  1.5 
 2.0875 -2.85877  1.5 
 2.08368 -2.8431  1.5 
 2.07986 -2.82743  1.5 
 2.07604 -2.81177  1.5 
 2.07222 -2.7961  1.5 
 2.0684 -2.78043  1.5 
 2.06458 -2.76476  1.5 
 2.06076 -2.7491  1.5 
 2.05694 -2.73343  1.5 
 2.05312 -2.71776  1.5 
 2.04929 -2.7021  1.5 
 2.04546 -2.68643  1.5 
 2.04163 -2.67077  1.5 
 2.0378 -2.6551  1.5 
 2.03398 -2.63944  1.5 
 2.03016 -2.62377  1.5 
 2.02635 -2.6081  1.5 
 2.02256 -2.59243  1.5 
 2.01877 -2.57675  1.5 
 2.01498 -2.56108  1.5 
 2.01118 -2.5454  1.5 
 2.00736 -2.52974  1.5 
 2.0035 -2.51408  1.5 
 1.99961 -2.49843  1.5 
 1.99566 -2.48279  1.5 
 1.99168 -2.46717  1.5 
 1.98767 -2.45155  1.5 
 1.98364 -2.43593  1.5 
 1.97961 -2.42032  1.5 
 1.97557 -2.4047  1.5 
 1.97155 -2.38909  1.5 
 1.96754 -2.37347  1.5 
 1.96354 -2.35785  1.5 
 1.95954 -2.34222  1.5 
 1.95554 -2.3266  1.5 
 1.95154 -2.31098  1.5 
 1.94753 -2.29536  1.5 
 1.94351 -2.27974  1.5 
 1.93949 -2.26413  1.5 
 1.93547 -2.24851  1.5 
 1.93146 -2.23289  1.5 
 1.92746 -2.21727  1.5 
 1.92349 -2.20164  1.5 
 1.91954 -2.186  1.5 
 1.9156 -2.17036  1.5 
 1.91165 -2.15473  1.5 
 1.90765 -2.13911  1.5 
 1.90359 -2.1235  1.5 
 1.89944 -2.10792  1.5 
 1.89522 -2.09235  1.5 
 1.89101 -2.07678  1.5 
 1.8868 -2.06122  1.5 
 1.88259 -2.04565  1.5 
 1.87839 -2.03008  1.5 
 1.87419 -2.01451  1.5 
 1.86998 -1.99894  1.5 
 1.86578 -1.98337  1.5 
 1.86158 -1.9678  1.5 
 1.85738 -1.95224  1.5 
 1.85317 -1.93667  1.5 
 1.84896 -1.9211  1.5 
 1.84474 -1.90554  1.5 
 1.84052 -1.88997  1.5 
 1.8363 -1.87441  1.5 
 1.83208 -1.85884  1.5 
 1.82786 -1.84328  1.5 
 1.82366 -1.82771  1.5 
 1.81947 -1.81214  1.5 
 1.8153 -1.79656  1.5 
 1.81114 -1.78098  1.5 
 1.80696 -1.7654  1.5 
 1.80273 -1.74984  1.5 
 1.7984 -1.73431  1.5 
 1.79398 -1.7188  1.5 
 1.78952 -1.7033  1.5 
 1.78506 -1.6878  1.5 
 1.78062 -1.6723  1.5 
 1.77619 -1.6568  1.5 
 1.77176 -1.64129  1.5 
 1.76734 -1.62578  1.5 
 1.76293 -1.61027  1.5 
 1.75851 -1.59476  1.5 
 1.75408 -1.57925  1.5 
 1.74966 -1.56375  1.5 
 1.74523 -1.54824  1.5 
 1.74079 -1.53274  1.5 
 1.73636 -1.51723  1.5 
 1.73192 -1.50173  1.5 
 1.72749 -1.48622  1.5 
 1.72305 -1.47072  1.5 


# Contour 3, label:        1
-1.61531 -1.6106  1 
-1.61994 -1.62593  1 
-1.62459 -1.64126  1 
-1.62925 -1.65659  1 
-1.6339 -1.67192  1 
-1.63856 -1.68725  1 
-1.64321 -1.70258  1 
-1.64784 -1.71792  1 
-1.65247 -1.73326  1 
-1.65709 -1.74859  1 
-1.66173 -1.76393  1 
-1.66639 -1.77926  1 
-1.67106 -1.79458  1 
-1.67577 -1.80989  1 
-1.6805 -1.8252  1 
-1.68521 -1.84052  1 
-1.68988 -1.85584  1 
-1.69449 -1.87118  1 
-1.69901 -1.88655  1 
-1.70341 -1.90196  1 
-1.70781 -1.91736  1 
-1.7122 -1.93277  1 
-1.7166 -1.94817  1 
-1.72101 -1.96358  1 
-1.72541 -1.97898  1 
-1.72982 -1.99438  1 
-1.73423 -2.00978  1 
-1.73863 -2.02519  1 
-1.74304 -2.04059  1 
-1.74744 -2.05599  1 
-1.75184 -2.0714  1 
-1.75624 -2.0868  1 
-1.76063 -2.10221  1 
-1.76502 -2.11762  1 
-1.76941 -2.13303  1 
-1.7738 -2.14843  1 
-1.7782 -2.16384  1 
-1.78261 -2.17924  1 
-1.78703 -2.19464  1 
-1.79146 -2.21003  1 
-1.79588 -2.22543  1 
-1.80024 -2.24085  1 
-1.80449 -2.25629  1 
-1.80867 -2.27176  1 
-1.81281 -2.28724  1 
-1.81694 -2.30272  1 
-1.82109 -2.31819  1 
-1.82526 -2.33366  1 
-1.82944 -2.34912  1 
-1.83363 -2.36459  1 
-1.83783 -2.38005  1 
-1.84203 -2.39551  1 
-1.84622 -2.41097  1 
-1.8504 -2.42644  1 
-1.85458 -2.4419  1 
-1.85876 -2.45737  1 
-1.86294 -2.47283  1 
-1.86711 -2.4883  1 
-1.87129 -2.50377  1 
-1.87546 -2.51924  1 
-1.87964 -2.5347  1 
-1.88382 -2.55017  1 
-1.888 -2.56563  1 
-1.89218 -2.5811  1 
-1.89637 -2.59656  1 
-1.90054 -2.61203  1 
-1.90464 -2.62752  1 
-1.90866 -2.64303  1 
-1.91262 -2.65855  1 
-1.91654 -2.67408  1 
-1.92046 -2.68962  1 
-1.92438 -2.70515  1 
-1.92833 -2.72068  1 
-1.9323 -2.7362  1 
-1.93628 -2.75172  1 
-1.94028 -2.76723  1 
-1.94427 -2.78274  1 
-1.94827 -2.79826  1 
-1.95226 -2.81377  1 
-1.95624 -2.82929  1 
-1.96022 -2.84481  1 
-1.9642 -2.86033  1 
-1.96817 -2.87585  1 
-1.97215 -2.89137  1 
-1.97612 -2.90689  1 
-1.9801 -2.92241  1 
-1.98408 -2.93793  1 
-1.98806 -2.95345  1 
-1.99204 -2.96896  1 
-1.99602 -2.98448  1 
-2 -3  1 

-1.06692 -0.140814  1 
-1.07382 -0.155272  1 
-1.08073 -0.169722  1 
-1.08766 -0.18417  1 
-1.09458 -0.198618  1 
-1.10145 -0.213089  1 
-1.10812 -0.227653  1 
-1.11461 -0.2423  1 
-1.12096 -0.25701  1 
-1.12722 -0.271759  1 
-1.13344 -0.286526  1 
-1.13968 -0.301287  1 
-1.14596 -0.316026  1 
-1.15229 -0.330743  1 
-1.15866 -0.345442  1 
-1.16507 -0.360125  1 
-1.1715 -0.374796  1 
-1.17796 -0.389459  1 
-1.18443 -0.404116  1 
-1.19088 -0.418781  1 
-1.19724 -0.433484  1 
-1.20343 -0.448257  1 
-1.20946 -0.4631  1 
-1.21537 -0.477992  1 
-1.22122 -0.492907  1 
-1.22707 -0.507823  1 
-1.23295 -0.522728  1 
-1.23885 -0.53762  1 
-1.24479 -0.5525  1 
-1.25076 -0.567367  1 
-1.25676 -0.58222  1 
-1.2628 -0.59706  1 
-1.26887 -0.611887  1 
-1.27495 -0.626711  1 
-1.281 -0.641547  1 
-1.28699 -0.656409  1 
-1.29287 -0.671311  1 
-1.2986 -0.686269  1 
-1.30418 -0.701287  1 
-1.30973 -0.716314  1 
-1.3153 -0.731338  1 
-1.32087 -0.746359  1 
-1.32644 -0.76138  1 
-1.33201 -0.776401  1 
-1.33757 -0.791424  1 
-1.34312 -0.806452  1 
-1.34867 -0.821482  1 
-1.35421 -0.836513  1 
-1.35976 -0.851543  1 
-1.36532 -0.866568  1 
-1.37089 -0.881586  1 
-1.3765 -0.896594  1 
-1.38214 -0.911592  1 
-1.38777 -0.926591  1 
-1.39334 -0.94161  1 
-1.39881 -0.956668  1 
-1.40413 -0.971779  1 
-1.40934 -0.98693  1 
-1.41451 -1.00209  1 
-1.4197 -1.01725  1 
-1.42491 -1.0324  1 
-1.43014 -1.04754  1 
-1.43538 -1.06268  1 
-1.44062 -1.07782  1 
-1.44585 -1.09297  1 
-1.45107 -1.10811  1 
-1.45628 -1.12326  1 
-1.46149 -1.13841  1 
-1.46669 -1.15356  1 
-1.47191 -1.16871  1 
-1.47715 -1.18385  1 
-1.4824 -1.19898  1 
-1.48768 -1.21411  1 
-1.49294 -1.22924  1 
-1.49812 -1.2444  1 
-1.50317 -1.25961  1 
-1.50811 -1.27485  1 
-1.51298 -1.29011  1 
-1.51785 -1.30537  1 
-1.52274 -1.32063  1 
-1.52765 -1.33588  1 
-1.53258 -1.35112  1 
-1.53751 -1.36637  1 
-1.54244 -1.38161  1 
-1.54737 -1.39685  1 
-1.55229 -1.4121  1 
-1.55719 -1.42735  1 
-1.56209 -1.4426  1 
-1.567 -1.45785  1 
-1.57192 -1.4731  1 
-1.57685 -1.48834  1 
-1.58181 -1.50358  1 
-1.58679 -1.5188  1 
-1.59175 -1.53404  1 
-1.59664 -1.54929  1 
-1.60142 -1.56458  1 
-1.60609 -1.57991  1 
-1.6107 -1.59525  1 
-1.61531 -1.6106  1 

-0.0640558  0.995938  1 
-0.0799292  0.993651  1 
-0.095709  0.990853  1 
-0.111378  0.987547  1 
-0.126932  0.983756  1 
-0.142377  0.979516  1 
-0.157717  0.974863  1 
-0.172957  0.969833  1 
-0.188102  0.964461  1 
-0.203155  0.958784  1 
-0.218106  0.95281  1 
-0.232912  0.946495  1 
-0.247523  0.939783  1 
-0.261891  0.932621  1 
-0.275967  0.924956  1 
-0.289703  0.916733  1 
-0.303052  0.907901  1 
-0.316164  0.898689  1 
-0.32942  0.889652  1 
-0.342785  0.880759  1 
-0.356152  0.871873  1 
-0.369412  0.862859  1 
-0.382456  0.853578  1 
-0.395176  0.843894  1 
-0.407475  0.833685  1 
-0.41942  0.82303  1 
-0.431202  0.812155  1 
-0.443013  0.801294  1 
-0.455007  0.790633  1 
-0.467105  0.780098  1 
-0.479146  0.76952  1 
-0.490969  0.758732  1 
-0.502414  0.747567  1 
-0.513419  0.735957  1 
-0.524135  0.724049  1 
-0.534741  0.712019  1 
-0.545417  0.700042  1 
-0.556286  0.688243  1 
-0.567258  0.676545  1 
-0.578188  0.664824  1 
-0.58893  0.652952  1 
-0.599339  0.640802  1 
-0.609319  0.628291  1 
-0.619023  0.615542  1 
-0.628678  0.602741  1 
-0.638486  0.590054  1 
-0.648447  0.577486  1 
-0.658467  0.564968  1 
-0.668452  0.552429  1 
-0.678309  0.539801  1 
-0.687942  0.527012  1 
-0.697258  0.513995  1 
-0.706201  0.500705  1 
-0.715032  0.487336  1 
-0.723866  0.473972  1 
-0.732712  0.460616  1 
-0.741576  0.447272  1 
-0.750464  0.433945  1 
-0.759385  0.420638  1 
-0.768344  0.407355  1 
-0.777348  0.3941  1 
-0.786339  0.380836  1 
-0.795192  0.367484  1 
-0.803777  0.353965  1 
-0.812069  0.340261  1 
-0.820154  0.326429  1 
-0.828129  0.312528  1 
-0.836088  0.298617  1 
-0.844102  0.284741  1 
-0.852172  0.2709  1 
-0.860287  0.257088  1 
-0.868435  0.243295  1 
-0.876603  0.229515  1 
-0.884781  0.21574  1 
-0.892955  0.201961  1 
-0.90107  0.188149  1 
-0.908916  0.174186  1 
-0.916508  0.160083  1 
-0.92392  0.14588  1 
-0.931222  0.131615  1 
-0.938488  0.117328  1 
-0.945788  0.103059  1 
-0.953187  0.0888431  1 
-0.960677  0.0746761  1 
-0.968216  0.0605371  1 
-0.975764  0.0464049  1 
-0.983281  0.0322582  1 
-0.990725  0.0180758  1 
-0.998056  0.00383647  1 
-1.00524 -0.0104787  1 
-1.01228 -0.0248664  1 
-1.0192 -0.0393114  1 
-1.02605 -0.0537983  1 
-1.03284 -0.0683119  1 
-1.03961 -0.0828367  1 
-1.04638 -0.0973575  1 
-1.05319 -0.111861  1 
-1.06004 -0.126345  1 
-1.06692 -0.140814  1 

 1.01228 -0.0248672  1 
 1.00524 -0.0104795  1 
 0.998056  0.00383564  1 
 0.990725  0.018075  1 
 0.983281  0.0322574  1 
 0.975764  0.0464041  1 
 0.968216  0.0605363  1 
 0.960677  0.0746753  1 
 0.953188  0.0888423  1 
 0.945789  0.103058  1 
 0.938488  0.117327  1 
 0.931223  0.131614  1 
 0.92392  0.145879  1 
 0.916509  0.160082  1 
 0.908916  0.174185  1 
 0.901071  0.188148  1 
 0.892956  0.201961  1 
 0.884781  0.215739  1 
 0.876604  0.229514  1 
 0.868435  0.243294  1 
 0.860288  0.257087  1 
 0.852173  0.2709  1 
 0.844102  0.28474  1 
 0.836088  0.298616  1 
 0.82813  0.312527  1 
 0.820155  0.326429  1 
 0.812069  0.340261  1 
 0.803778  0.353964  1 
 0.795192  0.367483  1 
 0.78634  0.380835  1 
 0.777349  0.394099  1 
 0.768345  0.407355  1 
 0.759385  0.420637  1 
 0.750465  0.433944  1 
 0.741576  0.447271  1 
 0.732712  0.460615  1 
 0.723867  0.473971  1 
 0.715032  0.487336  1 
 0.706201  0.500704  1 
 0.697259  0.513994  1 
 0.687943  0.527012  1 
 0.678309  0.5398  1 
 0.668453  0.552428  1 
 0.658467  0.564967  1 
 0.648447  0.577485  1 
 0.638486  0.590053  1 
 0.628678  0.60274  1 
 0.619023  0.615541  1 
 0.609319  0.62829  1 
 0.599339  0.640801  1 
 0.588931  0.652951  1 
 0.578189  0.664823  1 
 0.567259  0.676545  1 
 0.556287  0.688242  1 
 0.545417  0.700041  1 
 0.534742  0.712018  1 
 0.524136  0.724048  1 
 0.513419  0.735956  1 
 0.502414  0.747566  1 
 0.49097  0.758731  1 
 0.479147  0.769519  1 
 0.467105  0.780097  1 
 0.455008  0.790633  1 
 0.443014  0.801293  1 
 0.431202  0.812154  1 
 0.419421  0.823029  1 
 0.407476  0.833685  1 
 0.395177  0.843894  1 
 0.382457  0.853577  1 
 0.369413  0.862858  1 
 0.356153  0.871873  1 
 0.342786  0.880758  1 
 0.329421  0.889651  1 
 0.316165  0.898688  1 
 0.303053  0.907901  1 
 0.289704  0.916733  1 
 0.275968  0.924955  1 
 0.261892  0.932621  1 
 0.247524  0.939782  1 
 0.232913  0.946494  1 
 0.218107  0.95281  1 
 0.203156  0.958783  1 
 0.188103  0.964461  1 
 0.172958  0.969833  1 
 0.157718  0.974863  1 
 0.142378  0.979516  1 
 0.126933  0.983756  1 
 0.111379  0.987547  1 
 0.0957099  0.990853  1 
 0.0799302  0.99365  1 
 0.0640567  0.995938  1 
 0.0481083  0.997716  1 
 0.0321036  0.998985  1 
 0.0160614  0.999746  1 
 4.65858e-07  1  1 
-0.0160605  0.999746  1 
-0.0321026  0.998985  1 
-0.0481073  0.997716  1 
-0.0640558  0.995938  1 

 1.57685 -1.48834  1 
 1.57192 -1.4731  1 
 1.567 -1.45785  1 
 1.56209 -1.4426  1 
 1.55719 -1.42735  1 
 1.55229 -1.4121  1 
 1.54737 -1.39685  1 
 1.54244 -1.38161  1 
 1.53751 -1.36637  1 
 1.53258 -1.35112  1 
 1.52765 -1.33588  1 
 1.52274 -1.32063  1 
 1.51785 -1.30538  1 
 1.51298 -1.29011  1 
 1.50811 -1.27485  1 
 1.50317 -1.25961  1 
 1.49812 -1.2444  1 
 1.49294 -1.22924  1 
 1.48768 -1.21411  1 
 1.4824 -1.19898  1 
 1.47715 -1.18385  1 
 1.47191 -1.16871  1 
 1.4667 -1.15356  1 
 1.46149 -1.13841  1 
 1.45628 -1.12326  1 
 1.45107 -1.10811  1 
 1.44585 -1.09297  1 
 1.44062 -1.07782  1 
 1.43538 -1.06268  1 
 1.43014 -1.04754  1 
 1.42491 -1.0324  1 
 1.4197 -1.01725  1 
 1.41451 -1.00209  1 
 1.40934 -0.986931  1 
 1.40413 -0.97178  1 
 1.39881 -0.956669  1 
 1.39334 -0.941611  1 
 1.38777 -0.926592  1 
 1.38214 -0.911593  1 
 1.3765 -0.896595  1 
 1.37089 -0.881587  1 
 1.36532 -0.866569  1 
 1.35976 -0.851544  1 
 1.35421 -0.836514  1 
 1.34867 -0.821483  1 
 1.34312 -0.806452  1 
 1.33757 -0.791425  1 
 1.33201 -0.776402  1 
 1.32644 -0.761381  1 
 1.32087 -0.74636  1 
 1.3153 -0.731339  1 
 1.30973 -0.716315  1 
 1.30418 -0.701288  1 
 1.2986 -0.68627  1 
 1.29287 -0.671312  1 
 1.28699 -0.65641  1 
 1.281 -0.641548  1 
 1.27495 -0.626712  1 
 1.26887 -0.611888  1 
 1.2628 -0.597061  1 
 1.25676 -0.582221  1 
 1.25076 -0.567368  1 
 1.24479 -0.552501  1 
 1.23885 -0.537621  1 
 1.23295 -0.522729  1 
 1.22707 -0.507824  1 
 1.22122 -0.492908  1 
 1.21537 -0.477993  1 
 1.20946 -0.463101  1 
 1.20344 -0.448258  1 
 1.19724 -0.433485  1 
 1.19088 -0.418782  1 
 1.18443 -0.404117  1 
 1.17796 -0.389459  1 
 1.1715 -0.374797  1 
 1.16507 -0.360126  1 
 1.15866 -0.345443  1 
 1.15229 -0.330744  1 
 1.14596 -0.316027  1 
 1.13968 -0.301288  1 
 1.13344 -0.286527  1 
 1.12722 -0.27176  1 
 1.12096 -0.257011  1 
 1.11461 -0.242301  1 
 1.10812 -0.227653  1 
 1.10145 -0.21309  1 
 1.09458 -0.198619  1 
 1.08766 -0.184171  1 
 1.08073 -0.169723  1 
 1.07382 -0.155272  1 
 1.06692 -0.140815  1 
 1.06004 -0.126346  1 
 1.05319 -0.111861  1 
 1.04638 -0.0973583  1 
 1.03961 -0.0828376  1 
 1.03284 -0.0683127  1 
 1.02605 -0.0537992  1 
 1.0192 -0.0393122  1 
 1.01228 -0.0248672  1 

 2 -3  1 
 1.99602 -2.98448  1 
 1.99204 -2.96896  1 
 1.98806 -2.95345  1 
 1.98408 -2.93793  1 
 1.9801 -2.92241  1 
 1.97612 -2.90689  1 
 1.97215 -2.89137  1 
 1.96818 -2.87585  1 
 1.9642 -2.86033  1 
 1.96022 -2.84481  1 
 1.95624 -2.82929  1 
 1.95226 -2.81377  1 
 1.94827 -2.79826  1 
 1.94427 -2.78274  1 
 1.94028 -2.76723  1 
 1.93628 -2.75172  1 
 1.9323 -2.7362  1 
 1.92833 -2.72068  1 
 1.92438 -2.70515  1 
 1.92046 -2.68962  1 
 1.91654 -2.67408  1 
 1.91262 -2.65855  1 
 1.90866 -2.64303  1 
 1.90464 -2.62752  1 
 1.90054 -2.61203  1 
 1.89637 -2.59656  1 
 1.89218 -2.5811  1 
 1.888 -2.56563  1 
 1.88382 -2.55017  1 
 1.87964 -2.5347  1 
 1.87546 -2.51924  1 
 1.87129 -2.50377  1 
 1.86711 -2.4883  1 
 1.86294 -2.47283  1 
 1.85876 -2.45737  1 
 1.85458 -2.4419  1 
 1.8504 -2.42644  1 
 1.84622 -2.41097  1 
 1.84203 -2.39551  1 
 1.83783 -2.38005  1 
 1.83364 -2.36459  1 
 1.82944 -2.34912  1 
 1.82526 -2.33366  1 
 1.82109 -2.31819  1 
 1.81694 -2.30272  1 
 1.81281 -2.28724  1 
 1.80867 -2.27176  1 
 1.80449 -2.25629  1 
 1.80024 -2.24085  1 
 1.79588 -2.22543  1 
 1.79146 -2.21003  1 
 1.78703 -2.19464  1 
 1.78261 -2.17924  1 
 1.7782 -2.16384  1 
 1.7738 -2.14843  1 
 1.76941 -2.13303  1 
 1.76502 -2.11762  1 
 1.76063 -2.10221  1 
 1.75624 -2.0868  1 
 1.75184 -2.0714  1 
 1.74744 -2.05599  1 
 1.74304 -2.04059  1 
 1.73863 -2.02519  1 
 1.73423 -2.00978  1 
 1.72982 -1.99438  1 
 1.72541 -1.97898  1 
 1.72101 -1.96358  1 
 1.7166 -1.94817  1 
 1.7122 -1.93277  1 
 1.70781 -1.91736  1 
 1.70341 -1.90196  1 
 1.69901 -1.88655  1 
 1.69449 -1.87118  1 
 1.68989 -1.85584  1 
 1.68521 -1.84052  1 
 1.6805 -1.8252  1 
 1.67577 -1.80989  1 
 1.67106 -1.79458  1 
 1.66639 -1.77926  1 
 1.66173 -1.76393  1 
 1.65709 -1.74859  1 
 1.65247 -1.73326  1 
 1.64784 -1.71792  1 
 1.64321 -1.70258  1 
 1.63856 -1.68725  1 
 1.63391 -1.67192  1 
 1.62925 -1.65659  1 
 1.62459 -1.64126  1 
 1.61994 -1.62593  1 
 1.61531 -1.6106  1 
 1.6107 -1.59525  1 
 1.60609 -1.57991  1 
 1.60142 -1.56459  1 
 1.59664 -1.5493  1 
 1.59175 -1.53404  1 
 1.58679 -1.5188  1 
 1.58181 -1.50358  1 
 1.57685 -1.48834  1 

